participant_id,system_name,snippet_signature,Raw GitHub link,developer_position,PE gen,PE spec (java),Cyclomatic complexity,IMSQ (min),MIDQ (min),AEDQ (min),EAP (min),IMSQ (avg),MIDQ (avg),AEDQ (avg),EAP (avg),IMSQ (max),MIDQ (max),AEDQ (max),EAP (max),Readability,ITID (avg),NMI (avg),NMI (max),CIC (avg),CIC (max),CICsyn (avg),CICsyn (max),CR,NM (avg),NM (max),TC (avg),TC (min),TC (max),#assignments (avg),#blank lines (avg),#commas (avg),#comments (avg),#comparisons (avg),Identifiers length (avg),#conditionals (avg),Indentation length (avg),#keywords (avg),Line length (avg),#loops (avg),#identifiers (avg),#numbers (avg),#operators (avg),#parenthesis (avg),#periods (avg),#spaces (avg),Identifiers length (max),Indentation length (max),#keywords (max),Line length (max),#identifiers (max),#numbers (max),org.antlr.v4.runtime.misc.Array2DHashSet.removeFast(T),#words (max),Entropy,Volume,LOC,#assignments (dft),#commas (dft),#comments (dft),#comparisons (dft),#conditionals (dft),Indentation length (dft),#keywords (dft),Line length (dft),#loops (dft),#identifiers (dft),#numbers (dft),#operators (dft),#parenthesis (dft),#periods (dft),#spaces (dft),Comments (Visual X),Comments (Visual Y),Identifiers (Visual X),Identifiers (Visual Y),Keywords (Visual X),Keywords (Visual Y),Numbers (Visual X),Numbers (Visual Y),Strings (Visual X),Strings (Visual Y),Literals (Visual X),Literals (Visual Y),Operators (Visual X),Operators (Visual Y),Comments (area),Identifiers (area),Keywords (area),Numbers (area),Strings (area),Literals (area),Operators (area),Identifiers/comments (area),Keywords/comments (area),Numbers/comments (area),Strings/comments (area),Literals/comments (area),Operators/comments (area),Keywords/identifiers (area),Numbers/identifiers (area),Strings/identifiers (area),Literals/identifiers (area),Operators/literals (area),Numbers/keywords (area),Strings/keywords (area),Literals/keywords (area),Operators/keywords (area),Strings/numbers (area),Literals/numbers (area),Operators/numbers (area),Literals/strings (area),Operators/strings (area),Operators/literals (area),#aligned blocks,Extent of aligned blocks,#nested blocks (avg),#parameters,#statements,PBU,TNPU,AU,TAU
48,MyExpenses,"org.totschnig.myexpenses.sync.SyncAdapter.getContentProviderOperationsForCreate(org.totschnig.myexpenses.sync.json.TransactionChange,int,int)",https://raw.githubusercontent.com/mtotschnig/MyExpenses/28738e8399921b3511176281261551931c5aede0/myExpenses/src/main/java/org/totschnig/myexpenses/sync/SyncAdapter.java,phd student,6,1,4,0.095238095,0,2,0.000619426,0.580906,0.024390244,995,0.269905319,1,1,2295,0.582784008,0.143917128,0.871681416,5.200934579,12,0.066371681,3,5.027272727,27,100,9.292035398,45,0.420971687,0.149071198,0.843274043,0.555555556,0.015625,0.142857143,0.015873016,0.349206349,7.103896104,0.258064516,5.225806452,0.596774194,32.66129032,0,2.483870968,0.129032258,0.111111111,1.333333333,0.725806452,7.758064516,37,10,3,101,7,4,496,19,4.5700694,3163.585151,64,63,63,64,63,57,1,63,61,1,60,62,63,61,62,1,101,62.38235294,100.96875,62.75490196,100.921875,62.54901961,101,62.38235294,0,0,0,0,100.890625,62.80392157,0.03248925,0.526039178,0.056378404,0.001911132,0,0,0.153368371,16.19117647,1.735294118,0.058823529,0,0,4.720588235,0.107175295,0.003633061,0,0,0.291553134,0.033898305,0,0,2.720338983,0,0,80.25,NA,NA,NA,38,39,2.416666667,3,44,0,NA,0,0
49,MyExpenses,se.emilsjolander.stickylistheaders.StickyListHeadersListView.updateOrClearHeader(int),https://raw.githubusercontent.com/mtotschnig/StickyListHeaders/7c5d2e834789d17862e6d75c36fef186096b5774/library/src/se/emilsjolander/stickylistheaders/StickyListHeadersListView.java,bachelor student,3,1,4,0.75,0,10214,0.167139076,0.95,0,10214,0.167139076,1,0,10214,0.167139076,0.456376851,0.9296875,4.671875,10,0.1015625,2,0.299435028,3,100,12.0859375,45,0.420059672,0.182574186,0.707106781,0.321428571,0.096774194,0,0.038461538,0.321428571,13.39130435,0.16,10.72,0.8,46.52,0,1.84,0.28,0.142857143,0.821428571,0.36,13.64,35,32,3,98,5,1,367,11,4.441450437,974.7751918,31,28,1,31,28,28,28,27,30,1,26,27,28,26,28,28,98,30,97.96774194,29.7979798,98,29.6969697,97.80645161,29.74747475,0,0,0,0,97.90322581,29.81818182,0.137879911,0.457375834,0.065974796,0.005930319,0,0,0.080059303,3.317204301,0.478494624,0.043010753,0,0,0.580645161,0.144246353,0.012965964,0,0,0.175040519,0.08988764,0,0,1.213483146,0,0,13.5,NA,NA,NA,44,46,2.333333333,1,16,1,4,0.666666667,0.661168385
49,MyExpenses,"org.totschnig.myexpenses.activity.MyExpenses.contribFeatureCalled(org.totschnig.myexpenses.model.ContribFeature,java.io.Serializable)",https://raw.githubusercontent.com/mtotschnig/MyExpenses/28738e8399921b3511176281261551931c5aede0/myExpenses/src/main/java/org/totschnig/myexpenses/activity/MyExpenses.java,bachelor student,3,1,4,0.888888889,0,81,0.101894477,0.984126984,0.425603571,4231.5,0.129986616,1,1,11904,0.150177191,0.3075656,0.831325301,5.210526316,10,0,0,1.713043478,8,0,7.126506024,45,0.371606558,0.175411604,0.74023321,0.23255814,0,0.23255814,0.022727273,0.093023256,8.796116505,0.069767442,8.744186047,0.488372093,37.58139535,0,2.395348837,0.069767442,0.069767442,0.930232558,0.604651163,10.30232558,25,18,3,122,9,4,443,11,4.670659027,1828.019148,43,43,43,1,43,43,41,43,42,1,42,43,43,42,43,1,0,0,121.9767442,41.74796748,121.9534884,41.69105691,121.7209302,41.80487805,122,41.87804878,0,0,121.9069767,41.77235772,0,0.516089109,0.047029703,0.005569307,0.056311881,0,0.100866337,NA,NA,NA,NA,NA,NA,0.091127098,0.010791367,0.10911271,0,0.195443645,0.118421053,1.197368421,0,2.144736842,10.11111111,0,18.11111111,0,1.791208791,NA,53,81,3,2,27,0,NA,0,0
8,opencms-core,org.opencms.workplace.list.CmsListRadioMultiAction.buttonHtml(org.opencms.workplace.CmsWorkplace),https://raw.githubusercontent.com/alkacon/opencms-core/aef22544b5df48da969a1ba4b5297faa46b9f2f3/src-modules/org/opencms/workplace/list/CmsListRadioMultiAction.java,professional developer,5,2,3,0.162860577,0.1831,1843,0,0.864031541,0.553744318,1843,0,1,1,1843,0,0.631089926,0.861702128,3.94047619,10,0.010638298,1,0.622047244,5,100,9.755319149,37,0.466578141,0.213200716,0.978019294,0.03125,0.029411765,0.125,0.088235294,0,9.682926829,0.064516129,12.64516129,0.193548387,31.16129032,0,1.322580645,0,0.34375,0.875,0.35483871,13.5483871,27,16,1,112,8,0,432,11,4.163395899,804.2346001,34,32,32,34,1,32,32,32,34,1,32,1,32,31,32,32,112,33,111.9705882,32.90265487,111.9411765,32.9380531,0,0,111.9705882,32.94690265,0,0,111.7941176,32.88495575,0.09039548,0.359698682,0.026365348,0,0.04613936,0,0.084745763,3.979166667,0.291666667,0,0.510416667,0,0.9375,0.073298429,0,0.128272251,0,0.235602094,0,1.75,0,3.214285714,NA,NA,NA,0,1.836734694,NA,7,19,2,1,6,1,174,0.666666667,0.427491409
8,opencms-core,org.opencms.main.CmsShell.execute(java.io.Reader),https://raw.githubusercontent.com/alkacon/opencms-core/aef22544b5df48da969a1ba4b5297faa46b9f2f3/src/org/opencms/main/CmsShell.java,professional developer,5,2,5,1,1,17,0.000252794,1,1,715.2272727,0.218853435,1,1,2192,1,0.184699863,0.7265625,5.553398058,12,1.1015625,7,3.731343284,16,100,9.8125,37,0.316712158,0.079056942,0.984250984,0.173076923,0.057142857,0.057692308,0.186440678,0.192307692,7.120879121,0.125,19.58333333,0.5,40.5,0.041666667,1.895833333,0.083333333,0.038461538,1,0.5,21.10416667,16,48,2,89,8,3,1167,15,3.827446245,1852.324932,70,51,52,70,52,51,52,52,65,51,52,52,52,51,52,52,102.9857143,68.98076923,103,68.75961538,102.8571429,68.56730769,103,68.90384615,103,69,103,68.33653846,102.9428571,68.69230769,0.264750378,0.245461422,0.034795764,0.001891074,0.001134644,0.002269289,0.066565809,0.927142857,0.131428571,0.007142857,0.004285714,0.008571429,0.251428571,0.141756549,0.00770416,0.004622496,0.009244992,0.271186441,0.054347826,0.032608696,0.065217391,1.913043478,0.6,1.2,35.2,2,58.66666667,29.33333333,35,54,4.5,1,31,1,125,0.666666667,0.494845361
11,opencms-core,org.opencms.main.CmsShell.execute(java.io.Reader),https://raw.githubusercontent.com/alkacon/opencms-core/aef22544b5df48da969a1ba4b5297faa46b9f2f3/src/org/opencms/main/CmsShell.java,bachelor student,8,3,5,1,1,17,0.000252794,1,1,715.2272727,0.218853435,1,1,2192,1,0.184699863,0.7265625,5.553398058,12,1.1015625,7,3.731343284,16,100,9.8125,37,0.316712158,0.079056942,0.984250984,0.173076923,0.057142857,0.057692308,0.186440678,0.192307692,7.120879121,0.125,19.58333333,0.5,40.5,0.041666667,1.895833333,0.083333333,0.038461538,1,0.5,21.10416667,16,48,2,89,8,3,1167,15,3.827446245,1852.324932,70,51,52,70,52,51,52,52,65,51,52,52,52,51,52,52,102.9857143,68.98076923,103,68.75961538,102.8571429,68.56730769,103,68.90384615,103,69,103,68.33653846,102.9428571,68.69230769,0.264750378,0.245461422,0.034795764,0.001891074,0.001134644,0.002269289,0.066565809,0.927142857,0.131428571,0.007142857,0.004285714,0.008571429,0.251428571,0.141756549,0.00770416,0.004622496,0.009244992,0.271186441,0.054347826,0.032608696,0.065217391,1.913043478,0.6,1.2,35.2,2,58.66666667,29.33333333,35,54,4.5,1,31,1,206,0.333333333,0.191752577
11,opencms-core,"org.opencms.test.OpenCmsTestCase.generateContent(org.opencms.file.CmsObject,java.lang.String,int,double)",https://raw.githubusercontent.com/alkacon/opencms-core/aef22544b5df48da969a1ba4b5297faa46b9f2f3/test/org/opencms/test/OpenCmsTestCase.java,bachelor student,8,3,2,0.78125,1,138,0,0.828125,1,689.25,0,0.875,1,1843,0,0.539273679,0.838095238,5.488636364,10,1.714285714,7,3.239726027,16,100,6.723809524,37,0,1,0,0.1875,0.133333333,0.09375,0.315789474,0,10.27272727,0,10,0.461538462,38.84615385,0,2.115384615,0.192307692,0.5,0.28125,0.269230769,11.69230769,21,16,5,118,9,3,415,12,4.405288043,622.3752045,45,32,32,45,1,1,32,32,40,1,29,32,32,29,31,22,117.9777778,44,117.8666667,43.86554622,117.9333333,43.8907563,117.9555556,43.22689076,117.9777778,43.92436975,0,0,117.9111111,43.80672269,0.309165527,0.331737346,0.036935705,0.004103967,0.073871409,0,0.039671683,1.07300885,0.119469027,0.013274336,0.238938053,0,0.128318584,0.111340206,0.012371134,0.222680412,0,0.119587629,0.111111111,2,0,1.074074074,18,0,9.666666667,0,0.537037037,NA,21,42,1,4,8,0,NA,0,0
11,opencms-core,"org.opencms.jlan.CmsJlanNetworkFile.seekFile(long,int)",https://raw.githubusercontent.com/alkacon/opencms-core/aef22544b5df48da969a1ba4b5297faa46b9f2f3/src/org/opencms/jlan/CmsJlanNetworkFile.java,bachelor student,8,3,4,0.5,1,0,0,0.714285714,1,918.3333333,0.170606495,0.75,1,2755,0.511819486,0.694329858,0.793103448,5.611111111,10,0.25862069,2,1.739583333,12,100,7.775862069,37,0.495496901,0.166666667,0.87988269,0.033333333,0.2,0.033333333,0.115384615,0,6.714285714,0,15.13043478,0.826086957,32.95652174,0,1.52173913,0,0.066666667,0.5,0.391304348,16.34782609,12,32,5,64,5,0,403,6,3.848860757,603.9395514,35,30,30,35,1,1,30,30,30,1,27,1,30,30,30,30,73.82857143,33.85714286,75.97142857,33.61038961,75.88571429,33.79220779,0,0,0,0,0,0,76,33.55844156,0.172489083,0.256550218,0.097161572,0,0,0,0.063318777,1.487341772,0.563291139,0,0,0,0.367088608,0.378723404,0,0,0,0.246808511,0,0,0,0.651685393,NA,NA,NA,NA,NA,NA,3,3,2.5,2,16,1,262,1,0.459793814
11,opencms-core,org.opencms.main.CmsShell.execute(java.io.Reader),https://raw.githubusercontent.com/alkacon/opencms-core/aef22544b5df48da969a1ba4b5297faa46b9f2f3/src/org/opencms/main/CmsShell.java,bachelor student,8,3,5,1,1,17,0.000252794,1,1,715.2272727,0.218853435,1,1,2192,1,0.184699863,0.7265625,5.553398058,12,1.1015625,7,3.731343284,16,100,9.8125,37,0.316712158,0.079056942,0.984250984,0.173076923,0.057142857,0.057692308,0.186440678,0.192307692,7.120879121,0.125,19.58333333,0.5,40.5,0.041666667,1.895833333,0.083333333,0.038461538,1,0.5,21.10416667,16,48,2,89,8,3,1167,15,3.827446245,1852.324932,70,51,52,70,52,51,52,52,65,51,52,52,52,51,52,52,102.9857143,68.98076923,103,68.75961538,102.8571429,68.56730769,103,68.90384615,103,69,103,68.33653846,102.9428571,68.69230769,0.264750378,0.245461422,0.034795764,0.001891074,0.001134644,0.002269289,0.066565809,0.927142857,0.131428571,0.007142857,0.004285714,0.008571429,0.251428571,0.141756549,0.00770416,0.004622496,0.009244992,0.271186441,0.054347826,0.032608696,0.065217391,1.913043478,0.6,1.2,35.2,2,58.66666667,29.33333333,35,54,4.5,1,31,1,206,0.333333333,0.191752577
12,opencms-core,org.opencms.workplace.list.CmsListRadioMultiAction.buttonHtml(org.opencms.workplace.CmsWorkplace),https://raw.githubusercontent.com/alkacon/opencms-core/aef22544b5df48da969a1ba4b5297faa46b9f2f3/src-modules/org/opencms/workplace/list/CmsListRadioMultiAction.java,professional developer,10,2,3,0.162860577,0.1831,1843,0,0.864031541,0.553744318,1843,0,1,1,1843,0,0.631089926,0.861702128,3.94047619,10,0.010638298,1,0.622047244,5,100,9.755319149,37,0.466578141,0.213200716,0.978019294,0.03125,0.029411765,0.125,0.088235294,0,9.682926829,0.064516129,12.64516129,0.193548387,31.16129032,0,1.322580645,0,0.34375,0.875,0.35483871,13.5483871,27,16,1,112,8,0,432,11,4.163395899,804.2346001,34,32,32,34,1,32,32,32,34,1,32,1,32,31,32,32,112,33,111.9705882,32.90265487,111.9411765,32.9380531,0,0,111.9705882,32.94690265,0,0,111.7941176,32.88495575,0.09039548,0.359698682,0.026365348,0,0.04613936,0,0.084745763,3.979166667,0.291666667,0,0.510416667,0,0.9375,0.073298429,0,0.128272251,0,0.235602094,0,1.75,0,3.214285714,NA,NA,NA,0,1.836734694,NA,7,19,2,1,6,1,207,1,0.573195876
12,opencms-core,org.opencms.ade.sitemap.client.hoverbar.CmsHoverbarContextMenuButton.createContextMenu(org.opencms.ade.sitemap.client.hoverbar.CmsSitemapHoverbar),https://raw.githubusercontent.com/alkacon/opencms-core/aef22544b5df48da969a1ba4b5297faa46b9f2f3/src-gwt/org/opencms/ade/sitemap/client/hoverbar/CmsHoverbarContextMenuButton.java,professional developer,10,2,2,0.694444444,1,94,0.043560084,0.694444444,1,1014,0.559009903,0.694444444,1,1756,1,0.188220963,0.821292776,5.844036697,11,0.296577947,2,7.876876877,34,20.38,5.049429658,45,0,1,0,0.023809524,0.068181818,0,0.071428571,0.095238095,10.304,0,9.948717949,0.846153846,51.41025641,0,3.205128205,0,0,1.428571429,0.692307692,10.94871795,32,20,1,87,5,0,439,36,4.575299685,1983.006382,44,42,1,44,42,1,42,40,1,1,42,1,1,42,42,42,0,42.98113208,158,42.96855346,157.9545455,42.32075472,0,0,0,0,0,0,157.4318182,42.90566038,0.07816092,0.592183908,0.048275862,0,0,0,0.085057471,7.576470588,0.617647059,0,0,0,1.088235294,0.081521739,0,0,0,0.14363354,0,0,0,1.761904762,NA,NA,NA,NA,NA,NA,101,479,1,1,27,1,60,0.666666667,0.58419244
14,opencms-core,org.opencms.ade.sitemap.client.hoverbar.CmsHoverbarContextMenuButton.createContextMenu(org.opencms.ade.sitemap.client.hoverbar.CmsSitemapHoverbar),https://raw.githubusercontent.com/alkacon/opencms-core/aef22544b5df48da969a1ba4b5297faa46b9f2f3/src-gwt/org/opencms/ade/sitemap/client/hoverbar/CmsHoverbarContextMenuButton.java,open source developer,3,3,2,0.694444444,1,94,0.043560084,0.694444444,1,1014,0.559009903,0.694444444,1,1756,1,0.188220963,0.821292776,5.844036697,11,0.296577947,2,7.876876877,34,20.38,5.049429658,45,0,1,0,0.023809524,0.068181818,0,0.071428571,0.095238095,10.304,0,9.948717949,0.846153846,51.41025641,0,3.205128205,0,0,1.428571429,0.692307692,10.94871795,32,20,1,87,5,0,439,36,4.575299685,1983.006382,44,42,1,44,42,1,42,40,1,1,42,1,1,42,42,42,0,42.98113208,158,42.96855346,157.9545455,42.32075472,0,0,0,0,0,0,157.4318182,42.90566038,0.07816092,0.592183908,0.048275862,0,0,0,0.085057471,7.576470588,0.617647059,0,0,0,1.088235294,0.081521739,0,0,0,0.14363354,0,0,0,1.761904762,NA,NA,NA,NA,NA,NA,101,479,1,1,27,1,31,0.666666667,0.624054983
14,opencms-core,org.opencms.workplace.list.CmsListRadioMultiAction.buttonHtml(org.opencms.workplace.CmsWorkplace),https://raw.githubusercontent.com/alkacon/opencms-core/aef22544b5df48da969a1ba4b5297faa46b9f2f3/src-modules/org/opencms/workplace/list/CmsListRadioMultiAction.java,open source developer,3,3,3,0.162860577,0.1831,1843,0,0.864031541,0.553744318,1843,0,1,1,1843,0,0.631089926,0.861702128,3.94047619,10,0.010638298,1,0.622047244,5,100,9.755319149,37,0.466578141,0.213200716,0.978019294,0.03125,0.029411765,0.125,0.088235294,0,9.682926829,0.064516129,12.64516129,0.193548387,31.16129032,0,1.322580645,0,0.34375,0.875,0.35483871,13.5483871,27,16,1,112,8,0,432,11,4.163395899,804.2346001,34,32,32,34,1,32,32,32,34,1,32,1,32,31,32,32,112,33,111.9705882,32.90265487,111.9411765,32.9380531,0,0,111.9705882,32.94690265,0,0,111.7941176,32.88495575,0.09039548,0.359698682,0.026365348,0,0.04613936,0,0.084745763,3.979166667,0.291666667,0,0.510416667,0,0.9375,0.073298429,0,0.128272251,0,0.235602094,0,1.75,0,3.214285714,NA,NA,NA,0,1.836734694,NA,7,19,2,1,6,1,48,0.666666667,0.600687285
14,opencms-core,"org.opencms.test.OpenCmsTestCase.generateContent(org.opencms.file.CmsObject,java.lang.String,int,double)",https://raw.githubusercontent.com/alkacon/opencms-core/aef22544b5df48da969a1ba4b5297faa46b9f2f3/test/org/opencms/test/OpenCmsTestCase.java,open source developer,3,3,2,0.78125,1,138,0,0.828125,1,689.25,0,0.875,1,1843,0,0.539273679,0.838095238,5.488636364,10,1.714285714,7,3.239726027,16,100,6.723809524,37,0,1,0,0.1875,0.133333333,0.09375,0.315789474,0,10.27272727,0,10,0.461538462,38.84615385,0,2.115384615,0.192307692,0.5,0.28125,0.269230769,11.69230769,21,16,5,118,9,3,415,12,4.405288043,622.3752045,45,32,32,45,1,1,32,32,40,1,29,32,32,29,31,22,117.9777778,44,117.8666667,43.86554622,117.9333333,43.8907563,117.9555556,43.22689076,117.9777778,43.92436975,0,0,117.9111111,43.80672269,0.309165527,0.331737346,0.036935705,0.004103967,0.073871409,0,0.039671683,1.07300885,0.119469027,0.013274336,0.238938053,0,0.128318584,0.111340206,0.012371134,0.222680412,0,0.119587629,0.111111111,2,0,1.074074074,18,0,9.666666667,0,0.537037037,NA,21,42,1,4,8,1,165,1,0.659793814
14,opencms-core,org.opencms.main.CmsShell.execute(java.io.Reader),https://raw.githubusercontent.com/alkacon/opencms-core/aef22544b5df48da969a1ba4b5297faa46b9f2f3/src/org/opencms/main/CmsShell.java,open source developer,3,3,5,1,1,17,0.000252794,1,1,715.2272727,0.218853435,1,1,2192,1,0.184699863,0.7265625,5.553398058,12,1.1015625,7,3.731343284,16,100,9.8125,37,0.316712158,0.079056942,0.984250984,0.173076923,0.057142857,0.057692308,0.186440678,0.192307692,7.120879121,0.125,19.58333333,0.5,40.5,0.041666667,1.895833333,0.083333333,0.038461538,1,0.5,21.10416667,16,48,2,89,8,3,1167,15,3.827446245,1852.324932,70,51,52,70,52,51,52,52,65,51,52,52,52,51,52,52,102.9857143,68.98076923,103,68.75961538,102.8571429,68.56730769,103,68.90384615,103,69,103,68.33653846,102.9428571,68.69230769,0.264750378,0.245461422,0.034795764,0.001891074,0.001134644,0.002269289,0.066565809,0.927142857,0.131428571,0.007142857,0.004285714,0.008571429,0.251428571,0.141756549,0.00770416,0.004622496,0.009244992,0.271186441,0.054347826,0.032608696,0.065217391,1.913043478,0.6,1.2,35.2,2,58.66666667,29.33333333,35,54,4.5,1,31,0,NA,0,0
16,opencms-core,"org.opencms.jlan.CmsJlanNetworkFile.seekFile(long,int)",https://raw.githubusercontent.com/alkacon/opencms-core/aef22544b5df48da969a1ba4b5297faa46b9f2f3/src/org/opencms/jlan/CmsJlanNetworkFile.java,master student,4,3,4,0.5,1,0,0,0.714285714,1,918.3333333,0.170606495,0.75,1,2755,0.511819486,0.694329858,0.793103448,5.611111111,10,0.25862069,2,1.739583333,12,100,7.775862069,37,0.495496901,0.166666667,0.87988269,0.033333333,0.2,0.033333333,0.115384615,0,6.714285714,0,15.13043478,0.826086957,32.95652174,0,1.52173913,0,0.066666667,0.5,0.391304348,16.34782609,12,32,5,64,5,0,403,6,3.848860757,603.9395514,35,30,30,35,1,1,30,30,30,1,27,1,30,30,30,30,73.82857143,33.85714286,75.97142857,33.61038961,75.88571429,33.79220779,0,0,0,0,0,0,76,33.55844156,0.172489083,0.256550218,0.097161572,0,0,0,0.063318777,1.487341772,0.563291139,0,0,0,0.367088608,0.378723404,0,0,0,0.246808511,0,0,0,0.651685393,NA,NA,NA,NA,NA,NA,3,3,2.5,2,16,1,124,1,0.744329897
21,opencms-core,"org.opencms.test.OpenCmsTestCase.generateContent(org.opencms.file.CmsObject,java.lang.String,int,double)",https://raw.githubusercontent.com/alkacon/opencms-core/aef22544b5df48da969a1ba4b5297faa46b9f2f3/test/org/opencms/test/OpenCmsTestCase.java,master student,5,4,2,0.78125,1,138,0,0.828125,1,689.25,0,0.875,1,1843,0,0.539273679,0.838095238,5.488636364,10,1.714285714,7,3.239726027,16,100,6.723809524,37,0,1,0,0.1875,0.133333333,0.09375,0.315789474,0,10.27272727,0,10,0.461538462,38.84615385,0,2.115384615,0.192307692,0.5,0.28125,0.269230769,11.69230769,21,16,5,118,9,3,415,12,4.405288043,622.3752045,45,32,32,45,1,1,32,32,40,1,29,32,32,29,31,22,117.9777778,44,117.8666667,43.86554622,117.9333333,43.8907563,117.9555556,43.22689076,117.9777778,43.92436975,0,0,117.9111111,43.80672269,0.309165527,0.331737346,0.036935705,0.004103967,0.073871409,0,0.039671683,1.07300885,0.119469027,0.013274336,0.238938053,0,0.128318584,0.111340206,0.012371134,0.222680412,0,0.119587629,0.111111111,2,0,1.074074074,18,0,9.666666667,0,0.537037037,NA,21,42,1,4,8,1,122,0.666666667,0.498969072
21,opencms-core,org.opencms.ade.sitemap.client.hoverbar.CmsHoverbarContextMenuButton.createContextMenu(org.opencms.ade.sitemap.client.hoverbar.CmsSitemapHoverbar),https://raw.githubusercontent.com/alkacon/opencms-core/aef22544b5df48da969a1ba4b5297faa46b9f2f3/src-gwt/org/opencms/ade/sitemap/client/hoverbar/CmsHoverbarContextMenuButton.java,master student,5,4,2,0.694444444,1,94,0.043560084,0.694444444,1,1014,0.559009903,0.694444444,1,1756,1,0.188220963,0.821292776,5.844036697,11,0.296577947,2,7.876876877,34,20.38,5.049429658,45,0,1,0,0.023809524,0.068181818,0,0.071428571,0.095238095,10.304,0,9.948717949,0.846153846,51.41025641,0,3.205128205,0,0,1.428571429,0.692307692,10.94871795,32,20,1,87,5,0,439,36,4.575299685,1983.006382,44,42,1,44,42,1,42,40,1,1,42,1,1,42,42,42,0,42.98113208,158,42.96855346,157.9545455,42.32075472,0,0,0,0,0,0,157.4318182,42.90566038,0.07816092,0.592183908,0.048275862,0,0,0,0.085057471,7.576470588,0.617647059,0,0,0,1.088235294,0.081521739,0,0,0,0.14363354,0,0,0,1.761904762,NA,NA,NA,NA,NA,NA,101,479,1,1,27,1,77,0.666666667,0.560824742
21,opencms-core,"org.opencms.jlan.CmsJlanNetworkFile.seekFile(long,int)",https://raw.githubusercontent.com/alkacon/opencms-core/aef22544b5df48da969a1ba4b5297faa46b9f2f3/src/org/opencms/jlan/CmsJlanNetworkFile.java,master student,5,4,4,0.5,1,0,0,0.714285714,1,918.3333333,0.170606495,0.75,1,2755,0.511819486,0.694329858,0.793103448,5.611111111,10,0.25862069,2,1.739583333,12,100,7.775862069,37,0.495496901,0.166666667,0.87988269,0.033333333,0.2,0.033333333,0.115384615,0,6.714285714,0,15.13043478,0.826086957,32.95652174,0,1.52173913,0,0.066666667,0.5,0.391304348,16.34782609,12,32,5,64,5,0,403,6,3.848860757,603.9395514,35,30,30,35,1,1,30,30,30,1,27,1,30,30,30,30,73.82857143,33.85714286,75.97142857,33.61038961,75.88571429,33.79220779,0,0,0,0,0,0,76,33.55844156,0.172489083,0.256550218,0.097161572,0,0,0,0.063318777,1.487341772,0.563291139,0,0,0,0.367088608,0.378723404,0,0,0,0.246808511,0,0,0,0.651685393,NA,NA,NA,NA,NA,NA,3,3,2.5,2,16,1,65,0.666666667,0.577319588
21,opencms-core,org.opencms.main.CmsShell.execute(java.io.Reader),https://raw.githubusercontent.com/alkacon/opencms-core/aef22544b5df48da969a1ba4b5297faa46b9f2f3/src/org/opencms/main/CmsShell.java,master student,5,4,5,1,1,17,0.000252794,1,1,715.2272727,0.218853435,1,1,2192,1,0.184699863,0.7265625,5.553398058,12,1.1015625,7,3.731343284,16,100,9.8125,37,0.316712158,0.079056942,0.984250984,0.173076923,0.057142857,0.057692308,0.186440678,0.192307692,7.120879121,0.125,19.58333333,0.5,40.5,0.041666667,1.895833333,0.083333333,0.038461538,1,0.5,21.10416667,16,48,2,89,8,3,1167,15,3.827446245,1852.324932,70,51,52,70,52,51,52,52,65,51,52,52,52,51,52,52,102.9857143,68.98076923,103,68.75961538,102.8571429,68.56730769,103,68.90384615,103,69,103,68.33653846,102.9428571,68.69230769,0.264750378,0.245461422,0.034795764,0.001891074,0.001134644,0.002269289,0.066565809,0.927142857,0.131428571,0.007142857,0.004285714,0.008571429,0.251428571,0.141756549,0.00770416,0.004622496,0.009244992,0.271186441,0.054347826,0.032608696,0.065217391,1.913043478,0.6,1.2,35.2,2,58.66666667,29.33333333,35,54,4.5,1,31,1,87,1,0.820618557
22,opencms-core,org.opencms.ade.sitemap.client.hoverbar.CmsHoverbarContextMenuButton.createContextMenu(org.opencms.ade.sitemap.client.hoverbar.CmsSitemapHoverbar),https://raw.githubusercontent.com/alkacon/opencms-core/aef22544b5df48da969a1ba4b5297faa46b9f2f3/src-gwt/org/opencms/ade/sitemap/client/hoverbar/CmsHoverbarContextMenuButton.java,bachelor student,2,1,2,0.694444444,1,94,0.043560084,0.694444444,1,1014,0.559009903,0.694444444,1,1756,1,0.188220963,0.821292776,5.844036697,11,0.296577947,2,7.876876877,34,20.38,5.049429658,45,0,1,0,0.023809524,0.068181818,0,0.071428571,0.095238095,10.304,0,9.948717949,0.846153846,51.41025641,0,3.205128205,0,0,1.428571429,0.692307692,10.94871795,32,20,1,87,5,0,439,36,4.575299685,1983.006382,44,42,1,44,42,1,42,40,1,1,42,1,1,42,42,42,0,42.98113208,158,42.96855346,157.9545455,42.32075472,0,0,0,0,0,0,157.4318182,42.90566038,0.07816092,0.592183908,0.048275862,0,0,0,0.085057471,7.576470588,0.617647059,0,0,0,1.088235294,0.081521739,0,0,0,0.14363354,0,0,0,1.761904762,NA,NA,NA,NA,NA,NA,101,479,1,1,27,1,20,1,0.958762887
